loft	[lɔ:ft]	potkrovlje, tavan
lofty	['lɔfti]	visok, uzvišen
log	[lɔ:g]	klada, cepanica, unos, upis
logic	['lɔdʒɪk]	logika
logical	['lɔdʒɪkl]	logičan, razuman
logician	[ləƱdʒɪʃən]	logičar
logistics	[lɔ'dʒɪstɪks]	pozadinska podrška
loin	loin	slabine, bedro
loiter	['lɔɪtə(r)]	vući se, zastajkivati
loiterer	[lɔɪtɜ:(r)ə(r)]	danguba
loll	[lɑ:l]	otromboljiti, isplaziti
lollipop	['lɔlɪpɔp]	lizalica
lone	[ləƱn]	usamljen, zapušten
loneliness	['ləunlɪnɪs]	samoća
lonely	['ləunli]	osamljen, pust
lonesome	[ləƱnsəm]	osamljen
long	[lɔ:ŋ]	dugačak, čeznuti
longevity	[lɔn'dʒəvɪti]	dugovečnost
longing	['lɔŋɪŋ]	žudnja, želja
longish	[lɔ:ŋɪʃ]	duguljast
longitude	['lɔŋgɪtju:d]	geografska dužina
 


long-lived	[lɔ:ŋlɪvd]	dugovečan
long-term	['lɔŋtɜ:m]	dugoročan
look	[lƱk]	pogled, izgled, gledati
lookout	['lukaut]	vidik, osmatračnica
loom	[lu:m]	pomaljati se, pojaviti se
loony	['lu:ni]	ludak
loop	[lu:p]	omča, petlja
loophole	['lu:phəul]	otvor, rupa (u zakonu)
loose	[lu:s]	labav, slobodan, olabaviti
loosen	['lu:sn]	popustiti, otvoriti
loot	[lu:t]	pljačka, plen
lop	[lɑ:p]	visiti, vući se
lopsided	[lɑ:psaɪdəd]	naheren, iskrivljen
lord	[lɔ:(r)d]	gospodar, vladar
lordly	['lɔ:dli]	nadut, otmen
lordship	['lɔ:dʃɪp]	gospodstvo, vlasništvo
lore	[lɔ:(r)]	tradicija, predanje
lorry	['lɔri]	kamion
lose	[lu:z]	izgubiti
loser	['lu:zə(r)]	gubitnik
loss	[lɔ:s]	gubitak
lost	[lɔst]	izgubljen
lot	[lɑ:t]	mnogo, parcela, ždreb
lotion	['ləuʃən]	losion
lottery	['lɔtəri]	lutrija
lotto	[lɑ:təƱ]	lutrija
lotus	[ləƱtəs]	lotos (biljka)
loud	[laƱd]	bučan, glasan
loudness	[laƱdnɪs]	glasnoća
loudspeaker	[laud'spi:kə(r)]	zvučnik
lounge	[laƱndʒ]	predvorje, lenjo hodati, vući se
lounger	[laƱndʒə(r)]	udobna naslonjača, skitnica, lenjivac
louse	[laƱs]	vaška (insekt)
lousy	['lauzi]	vašljiv, prljav
lovable	['lʌvəbl]	drag, mio
love	[lʌv]	ljubav, voleti
lovely	['lʌvli]	ljubak, divan
lover	['lʌvə(r)]	ljubavnik
low	[ləƱ]	nizak, plitak
lowborn	[ləƱbɔ:(r)n]	neplemenitog roda
 


lower	['ləuə(r)]	spustiti, smanjiti
lowland	[ləƱlənd]	ravnica, nizija
loyal	['lɔɪəl]	veran, odan
loyalist	['lɔɪəlɪst]	privrženik, lojalista
loyalty	['lɔɪəlti]	odanost, vernost
lozenge	['lɔzɪndʒ]	pilula, tableta
lubricant	['lu:brɪkənt]	mazivo
lubricate	['lu:brɪkeɪt]	podmazati
lucid	['lu:sɪd]	sjajan, providan
lucidity	[lu:'sɪdɪti]	bistrina, jasnoća
luck	[lʌk]	sreća, usud
luckless	[lʌklɪs]	koji nema sreće
lucky	['lʌki]	srećan
lucrative	['lu:krətɪv]	unosan, koristan
ludicrous	['lu:dɪkrəs]	smešan, apsurdan
lug	[lʌg]	povući, potegnuti
luggage	['lʌgɪdʒ]	prtljag
lugubrious	[lu'gu:brɪəs]	tužan, jadan
lukewarm	['lu:kwɔ:m]	mlak, ravnodušan
lull	[lʌl]	zastoj, zatišje
lullaby	['lʌləbaɪ]	uspavanka
lumber	['lʌmbə(r)]	starudije
lumberer	['lʌmbərər]	drvoseča
lumberjack	['lʌmbədʒæk]	drvoseča
luminous	['lu:mɪnəs]	svetleći, jasan
lump	[lʌmp]	grudva, hrpa, čvoruga
lunacy	['lu:nəsi]	ludilo
lunar	['lu:nə(r)]	mesečev, lunarni
lunatic	['lu:nətɪk]	lud, ludak
lunch	[lʌntʃ]	ručak
luncheon	['lʌntʃən]	svečan ručak
lung	[lʌŋ]	plućno krilo
lunge	[lʌndʒ]	navaliti, zamahnuti
lurch	[lɜ:(r)tʃ]	posrnuti, zateturati
lure	[lƱr]	mamac, mamiti
lurid	['luərɪd]	kričav, drečav
lurk	[lɜ:(r)k]	vrebati (iz potaje)
luscious	['lʌʃəs]	sočan, sladak
lush	[lʌʃ]	sočan, bujan
lust	[lʌst]	pohota, strast
lustful	['lʌstful]	pohotan, pomaman
 


lustrous	[lʌstrəs]	sjajan, svetlucav
lusty	['lʌsti]	živahan, krepak
lute	[lu:t]	lutnja (muz. instr.)
luxuriance	[lʌgʒƱri:əns]	raskoš, sjaj
luxuriate	[lʌg'zjuərɪeɪt]	sladiti se, bujati
luxurious	[lʌg'zjuərɪəs]	raskošan, bogat
luxury	['lʌkʃəri]	raskoš, bogatstvo
lying	['laɪɪŋ]	ležanje, laganje
lymph	[lɪmf]	limfa (telesna tečnost)
lynch	[lɪntʃ]	linčovati, kazniti
lynx	[lɪŋks]	ris, divlja mačka
lyre	[laɪr]	lira (muz. instr.)
lyric	['lɪrɪk]	lirski
ma	[mɑ:]	mama
ma'am	[mæm]	gospođo
macabre	[mə'kɑ:brə]	jezovit
macaroni	[mækə'rəunɪ]	makaroni
mace	[meɪs]	žezlo, buzdovan
machete	[məʃeti:]	mačeta
machinate	[məʃi:nɪt]	spletkariti
machination	[mækəneɪʃən]	spletka
machine	[mə'ʃi:n]	mašina, naprava
machinery	[mə'ʃi:nəri]	mašinerija, mehanizam
mackerel	['mækrl]	skuša (riba)
mackintosh	['mækɪntɔʃ]	kabanica
macrobiotic	[mækrəƱbaɪɑ:tɪk]	makrobiotski
mad	[mæd]	lud
madam	['mædəm]	gospođo
madcap	[mædkæp]	ludak
madden	['mædn]	razbesneti, izludeti
made-up	['meɪd'ʌp]	fabrički, gotov
madhouse	[mædhaƱs]	ludnica
madman	['mædmən]	ludak
madness	['mædnɪs]	ludilo
maelstrom	[meɪlstrəm]	vrtlog
magazine	[mægə'zi:n]	časopis, spremište
maggot	['mægət]	ličinka, larva
magic	['mædʒɪk]	čarolija, čaroban
magical	['mædʒɪkl]	čaroban
magician	[mə'dʒɪʃən]	čarobnjak
magisterial	[mædʒɪstɪri:əl]	merodavan, dostojanstven
 


magistrate	['mædʒɪstreɪt]	sudija za prekršaje
magnanimity	[mægnənɪmɪti:]	velikodušnost
magnanimous	[mæg'nænɪməs]	velikodušan
magnate	['mægneɪt]	velikoposednik
magnet	['mægnɪt]	magnet
magnetic	[mæg'nətɪk]	magnetičan, koji privlači
magnetize	[mægnɪtaɪz]	namagnetisati
magnification	[mægnɪfɪ'keɪʃən]	uvećanje, uveličavanje
magnificence	[mæg'nɪfɪsns]	veličanstvenost
magnificent	[mæg'nɪfɪsnt]	veličanstven
magnifier	[mægnəfaɪə(r)]	povećalo, lupa
magnify	['mægnɪfaɪ]	uveličati
magnitude	['mægnɪtju:d]	veličina, red
magpie	['mægpaɪ]	svraka (ptica)
mahogany	[mə'hɔgəni]	mahagonij
maid	[meɪd]	devojka, kućna služavka
maiden	['meɪdn]	devojački, neudata
mail	[meɪl]	oklop, pancir, pošta
mailbox	['meɪlbɔks]	poštansko sanduče
maim	[meɪm]	osakatiti
main	[meɪn]	glavni
mainland	['meɪnlənd]	kopno (ali ne ostrvo)
mainly	['meɪnli]	uglavnom, pretežno
mainstream	['meɪnstri:m]	osnovna tendencija
maintain	[meɪn'teɪn]	održavati, braniti
maintenance	['meɪntənəns]	održavanje, podržavanje, tvrdnja
maize	[meɪz]	kukuruz
majestic	[mə'dʒəstɪk]	veličanstven
majesty	['mædʒɪsti]	veličanstvo
major	['meɪdʒə(r)]	važniji, stariji
majority	[mə'dʒɔrɪti]	većina
make	[meɪk]	praviti, proizvoditi
maker	['meɪkə(r)]	proizvođač
make-up	['meɪkʌp]	šminka
malady	[mælədi:]	bolest
malaria	[mə'lɛərɪə]	malarija
malcontent	[mælkəntent]	nezadovoljan
male	[meɪl]	moški
malefaction	[mæləfækʃən]	zlodelo
malefactor	[mæləfæktə(r)]	zločinac, zlotvor
maleficent	[məlefɪsənt]	štetan, zloban
 


malevolence	[mə'ləvələns]	zloba, pakost
malevolent	[mə'ləvələnt]	zloban, zlonameran
malfeasant	[mæl'f'i:zənt]	protivzakonit
malformation	[mælfɔ:(r)meɪʃən]	deformitet
malfunction	[mæl'fʌŋkʃən]	nepravilno funkcionisati
malice	['mælɪs]	zloba, pakost
malicious	[mə'lɪʃəs]	zloban, zlurad
malign	[mə'laɪn]	štetan, zloban
malignant	[mə'lɪgnənt]	zao, zloban
malleable	['mælɪəbl]	koji semože kovati (metal)
mallet	['mælɪt]	drveni čekić
mallow	[mæləƱ]	slez (biljka)
malnutrition	[mælnju:'trɪʃən]	neuhranjenost
malodorous	[mæləƱdɜ:rəs]	smrdljiv
malpractice	[mæl'præktɪs]	zloupotreba
malt	[mɔ:lt]	slad (za pivo)
maltreat	[mæl'tri:t]	zlostavljati
maltreatment	[mæltri:tmənt]	zlostavljanje
malversation	[mælvɜ:(r)seɪʃen]	pronevera, zloupotreba
mamba	[mɑ:mbə]	mamba (zmija)
mammal	['mæml]	sisar
mammoth	['mæməθ]	mamut
mammy	[mæmi:]	mamica
man	[mæn]	čovek, muškarac
manacle	[mænəkəl]	okov (za robijaša)
manage	['mænɪdʒ]	uspeti, rukovati, upravljati
management	['mænɪdʒmənt]	vođenje posla
manager	['mænɪdʒə(r)]	rukovodilac, direktor
mandate	['mændeɪt]	ovlašćenje, punomoć
mandatory	['mændətəri]	određen, zaprećen (kazna)
mandolin	[mændəlɪn]	mandolina (muzicki instrument)
mane	[meɪn]	griva
manful	[mænfəl]	hrabar, muževan
mange	[meɪndʒ]	šuga (bolest)
manger	[meɪndʒə(r)]	jasle (u štali)
mango	['mæŋgəu]	mango (voće)
mangy	['meɪndʒi]	šugav, propao
manhood	['mænhud]	muškost, muškarci
mania	['meɪnɪə]	ludilo, pomama
maniac	['meɪnɪæk]	ludak
maniacal	[mənaɪəkəl]	ludački
manicure	['mænɪkjuə(r)]	nega noktiju
 


manifest	['mænɪfəst]	ispoljiti, pokazati
manifestation	[mænɪfəs'teɪʃən]	pokazivanje, ispoljavanje
manifold	['mænɪfəuld]	mnogostruk
manipulate	[mə'nɪpjuleɪt]	rukovati, podešavati
manipulation	[mənɪpju'leɪʃən]	rukovanje
manipulator	[mənɪpjəleɪtə(r)]	manipulator, snalažljiv čovek
mankind	[mæn'kaɪnd]	ljudi, čovečanstvo
manly	['mænli]	muški
mannequin	['mænɪkɪn]	maneken
manner	['mænə(r)]	način, navika
mannered	[mænɜ:(r)d]	preterano uglađen, uljudan
mannikin	[mænɪkɪn]	maneken
manoeuvre	[mə'nu:və(r)]	pokret, varka
man-of-war	[mænʌvwɔ:(r)]	ratni brod
manor	['mænə(r)]	vlastelinstvo
mansard	[mænsɑ:rd]	potkrovlje
manservant	['mænsɜ:vənt]	sluga
mansion	['mænʃən]	palata
mantel	[mæntl]	okvir kamina
mantelpiece	['mæntlpi:s]	polica na kaminu
mantle	['mæntl]	ogrtač
manual	['mænjuəl]	ručni, priručnik
manufacture	[mænju'fæktʃə(r)]	napraviti, proizvodnja, proizvod
manufacturer	[mænju'fæktʃərə(r)]	proizvođač
manure	[mə'njuə(r)]	đubrivo
manuscript	['mænjuskrɪpt]	rukom pisan tekst
many	['məni]	mnogo, mnogi
map	[mæp]	mapa, karta
maple	['meɪpl]	javor (drvo)
mar	[mɑ:r]	kvariti, ometati
maraud	[mərɔ:d]	pljačkati
marauder	[mə'rɔ:də(r)]	pljačkaš
marble	['mɑ:bl]	mermer, kliker
March	[mɑ:rtʃ]	mart (mesec)
march	[mɑ:rtʃ]	koračati, marš
mare	[mɛə(r)]	kobila
margarine	[mɑ:dʒə'ri:n]	margarin
margin	['mɑ:dʒɪn]	rub, granica
marginal	['mɑ:dʒɪnl]	rubni, neznatan
marigold	['mærɪgəuld]	neven (cvet)
marijuana	[mærɪ'wɑ:nə]	marihuana
marina	[mə'ri:nə]	maleno pristanište
 


marinate	['mærɪneɪt]	marinirati (meso)
marine	[mə'ri:n]	pomorski
mariner	[merənə(r)]	mornar
marionette	[mæri:ənet]	marioneta, lutka
marital	['mærɪtl]	bračni
maritime	['mærɪtaɪm]	primorski
mark	[mɑ:rk]	ocena, znak, žig, označiti
marked	[mɑ:rkt]	izražen, obeležen
marker	['mɑ:kə(r)]	marker, oznaka
market	['mɑ:kɪt]	tržište, trg, sajam
marketing	['mɑ:kɪtɪŋ]	prodaja, marketing
marketplace	['mɑ:kɪtpleɪs]	tržnica, pijaca
marksman	['mɑ:ksmən]	dobar strelac
marmalade	['mɑ:məleɪd]	marmelada
maroon	[mə'ru:n]	kazniti izgnanstvom, kestenjast
marque	[mɑ:rk]	model, marka
marriage	['mærɪdʒ]	brak
married	['mærɪd]	oženjen, udata
marrow	['mærəu]	srž, jezgro
marrowy	['mærəuɪ]	jedar, pun
marry	['mæri]	oženiti, udati
marsh	[mɑ:rʃ]	močvara
marshal	['mɑ:ʃl]	maršal, šef policije
marshy	['mɑ:ʃi]	močvaran
martial	['mɑ:ʃl]	ratni, vojni
martini	[mɑ:rti:ni:]	martini (piće)
martyr	['mɑ:tə(r)]	mučenik
martyrdom	['mɑ:tədəm]	mučeništvo
marvel	['mɑ:vl]	čudo, čuditi se
marvellous	['mɑ:vləs]	čudesan
mascara	[mæs'kɑ:rə]	naskara (šminka za trepavice)
mascot	['mæskət]	maskota, amajlija
masculine	['mæskjulɪn]	muški
mash	[mæʃ]	kaša, smeša
mask	[mæsk]	maska, maskirati
masochism	['mæsəukɪzəm]	mazohizam
masochist	['mæsəukɪst]	mazohist
mason	['meɪsn]	mason, zidar
masonic	[mə'sɔnɪk]	masonski
masonry	['meɪsnri]	masonstvo
masque	[mæsk]	drama u maskama
masquerade	[mæskə'reɪd]	ples sa maskama
 


Mass	[mæs]	bogosluženje, misa
mass	[mæs]	gomila, gomilati
massacre	['mæsəkə(r)]	pokolj, masakr
massage	['mæsɑ:ʒ]	masirati, masaža
massif	[mæsi:f]	planinski masiv
massive	['mæsɪv]	masivan, glomazan
mass-produce	['mæsprə'dju:s]	serijska proizvodnja
mast	[mæst]	jarbol
master	['mɑ:stə(r)]	gospodar, savladati, majstor
masterful	['mɑ:stəful]	zapovednički
masterly	['mɑ:stəli]	majstorski
mastermind	['mɑ:stəmaɪnd]	mozak operacije
masterpiece	['mɑ:stəpi:s]	remek delo
masterstroke	['mɑ:stəstrəuk]	majstorski potez
mastery	['mɑ:stəri]	nadmoć
masticate	[mæstɪkeɪt]	žvakati
mastiff	['mæstɪf]	rasa psa
masturbate	['mæstəbeɪt]	masturbirati
mat	[mæt]	prostirka
matador	[mætədɔ:(r)]	matador (borac sa bikovima)
match	[mætʃ]	utakmica, šibica, dostići, biti ravan sa
matchbox	['mætʃbɔks]	kutija šibica
matchless	['mætʃlɪs]	najbolji
matchlock	[mætʃlɑ:k]	puška fitiljača
mate	[meɪt]	drug, supružnik
material	[mə'tɪərɪəl]	materija, materijalan, stvaran
materialist	[məti:ri:əlɪst]	materijalist
materialization	[mətɪri:əlɪzeɪʃən]	ostvarenje, pojavljivanje
materialize	[mə'tɪərɪəlaɪz]	pojaviti se, postati
maternal	[mə'tɜ:nl]	majčinski
maternity	[mə'tɜ:nɪti]	majčinstvo
mathematical	[mæθə'mætɪkl]	matematički
mathematician	[mæθəmə'tɪʃən]	matematičar
mathematics	[mæθə'mætɪks]	matematika
maths	[mæθs]	matematika
matrimonial	[mætrɪ'məunɪəl]	bračni
matrimony	['mætrɪməni]	brak
matrix	['meɪtrɪks]	matrica, kalup
matron	['meɪtrən]	stara gospođa
matter	['mætə(r)]	biti važno, stvar, materija
mattock	[mætək]	motika, trnokop
mattress	['mætrɪs]	madrac, strunjača
 


mature	[mə'tjuə(r)]	sazreo, odrastao
maturity	[mə'tjuərɪti]	zrelost
maul	[mɔ:l]	tući, napasti
mausoleum	[mɔ:sə'lɪəm]	mauzolej
maverick	['mævrɪk]	neovisan, politički neopredeljen
maw	[mɔ:]	ždrelo, ponor
mawkish	['mɔ:kɪʃ]	bljutav, odvratan
maxim	['mæksɪm]	načelo, geslo
maximum	['mæksɪməm]	najviše
may	[meɪ]	moći, smeti
May	[meɪ]	maj (mesec)
maybe	['meɪbi:]	možda
mayday	[meɪdeɪ]	poziv u pomoć
mayonnaise	[meɪə'neɪz]	majonez
mayor	[meɪə(r)]	gradonačelnik
maze	[meɪz]	zbuniti, zbrka
me	[mi:]	mene, meni
meadow	['mədəu]	livada
meagre	['mi:gə(r)]	oskudan, slab
meal	[mi:l]	obrok, jelo, brašno
mealtime	['mi:ltaɪm]	vreme jela
mealy	[mi:li]	brašnjav, prašnjav
mean	[mi:n]	nameravati, podmukao, malen, sredina
meander	[mɪ'ændə(r)]	krivudati, lutati
meaning	['mi:nɪŋ]	značenje
meaningful	['mi:nɪŋful]	značajan
meaningless	['mi:nɪŋlɪs]	beznačajan
meanly	[mi:nli]	podlo
meanness	['mi:nnɪs]	podlost
means	[mi:nz]	sredstva, način
meantime	['mi:ntaɪm]	međuvreme
meanwhile	['mi:nwaɪl]	u međuvremenu, međutim
measles	['mi:zlz]	ospice (bolest)
measurable	['məʒərəbl]	izmerljiv
measure	['məʒə(r)]	mera, meriti
meat	[mi:t]	meso
meaty	[mi:ti:]	mesnat
mechanic	[mɪ'kænɪk]	mehaničar, majstor
mechanical	[mɪ'kænɪkl]	mehanički, mašinski
mechanics	[mɪ'kænɪks]	mehanika (nauka)
mechanism	['məkənɪzəm]	mehanizam
mechanization	[məkənaɪ'zeɪʃən]	mehanizacija
 


mechanize	['məkənaɪz]	mehanizovati
medal	['mədl]	medalja, orden
medallion	[mɪ'dælɪən]	medaljon, okrugao privezak
meddle	['mədl]	uplitati se, mešati se
meddler	[medlə(r)]	nametljivac
media	['mi:dɪə]	posrednik, medij
mediaeval	[mədɪ'i:vl]	srednjevekovni
mediate	['mi:dɪeɪt]	posredovati
mediation	[mi:dɪ'eɪʃən]	posredovanje
mediator	['mi:dɪeɪtə(r)]	posrednik
medic	[medɪk]	student medicine, lekar
medical	['mədɪkl]	medicinski
medicament	[mɪdɪkəmənt]	lek
medication	[mədɪ'keɪʃən]	terapija lekovima
medicative	[medɪkeɪtɪv]	lekovit
medicine	['mədsɪn]	lek, medicina
medieval	[mədɪ'i:vl]	srednjovekovni
mediocre	[mi:dɪ'əukə(r)]	osrednji
meditate	['mədɪteɪt]	promišljati
meditation	[mədɪ'teɪʃən]	promišljanje
medium	['mi:dɪəm]	srednji, posrednik
medley	['mədli]	zbrka, mešavina
meek	[mi:k]	blag, ponizan
meet	[mi:t]	sresti, upoznati
meeting	['mi:tɪŋ]	sastanak
megalith	[megəlɪθ]	ogroman kameni blok
melancholic	[melənkɑ:lɪk]	potišten, tužan
melancholy	['mələnkəli]	potištenost
melee	[meɪleɪ]	gužva, tučnjava
meliorate	[mi:ljəreɪt]	poboljšati, navodniti
melioration	[mi:ljəreɪʃən]	poboljšanje, navodnjavanje
mellow	['mələu]	sazreti, slastan, sočan
melodious	[mɪ'ləudɪəs]	milozvučan
melody	['mələdi]	melodija
melon	['mələn]	dinja
melt	[melt]	rastopiti, rastaliti
member	['məmbə(r)]	član, deo
membership	['məmbəʃɪp]	članstvo, članarina
membrane	['məmbreɪn]	opna, membrana
memoir	['məmwɑ:(r)]	životopis, memoari
memorable	['məmərəbl]	znamenit
memorandum	[məmə'rændəm]	pismeno obaveštenje
 


memorial	[mɪ'mɔ:rɪəl]	spomenik, zapisi
memorize	['məməraɪz]	učiti, zapamtiti
memory	['məməri]	pamćenje, sećanje
men	[men]	ljudi, muškarci
menace	['mənɪs]	pretnja, opasnost
menacing	['mənɪsɪŋ]	preteći
mend	[mend]	popraviti, zakrpati
mendacious	[mendeɪʃəs]	lažljiv
mendacity	[mendæsɪti:]	lažljivost
menial	['mi:nɪəl]	prostački, nizak
menstrual	['mənstruəl]	menstrualni
menstruation	[mənstru'eɪʃən]	menstruacija
mental	['məntl]	umni, duševni
mentality	[mən'tælɪti]	način mišljenja, mentalitet
menthol	['mənθɔl]	mentol
mention	['mənʃən]	spomenuti
mentor	['məntɔ:(r)]	mentor
menu	['mənju:]	jelovnik
mercantile	['mɜ:kəntaɪl]	trgovački
mercenary	['mɜ:sɪnəri]	plaćenik
merchandise	['mɜ:tʃəndaɪz]	trgovačka roba
merchant	['mɜ:tʃənt]	trgovac, prodavac
merciful	['mɜ:sɪful]	milosrdan
merciless	['mɜ:sɪlɪs]	nemilosrdan
mercury	['mɜ:kjuri]	živa (metal)
Mercury	[mɜ:(r)kjəri:]	Merkur (planeta)
mercy	['mɜ:si]	milost, sažaljenje
mere	[mɪr]	tek, jedva, puki
merely	['mɪəli]	jedva, tek
merge	[mɜ:(r)dʒ]	stopiti, sjediniti
meridian	[mə'rɪdɪən]	meridijan, podnevnik
merit	['mərɪt]	zasluga, vrlina
mermaid	['mɜ:meɪd]	sirena (devojka-riba)
merriment	['mərɪmənt]	veselje, zabava
merry	['məri]	veseo, srećan
merry-go-round	['mərɪgəuraund]	vrteška, ringišpil
mesh	[meʃ]	ići jedno zdrugim, zamka, mreža
mesmerize	['məzməraɪz]	hipnotisati, opčiniti
mess	[mes]	zbrka, pobrkati
message	['məsɪdʒ]	poruka
messenger	['məsɪndʒə(r)]	glasnik
messy	['məsi]	neuredan, pobrkan
 


metabolic	[metəbɑ:lɪk]	probavni
metabolism	[mə'tæbəlɪzəm]	metabolizam
metal	['mətl]	metal
metallic	[mɪ'tælɪk]	metalan
metallurgy	[mə'tælədʒi]	metalurgija
metamorphosis	[mətə'mɔ:fəsɪs]	preobražaj
metaphor	['mətəfə(r)]	poređenje
meteor	['mi:tɪə(r)]	meteor
meteoric	[mi:tɪ'ɔrɪk]	meteorski, brz (uspeh)
meteorite	['mi:tɪəraɪt]	meteorit
meteorological	[mi:tɪərə'lɔdʒɪkl]	meteorološki
meteorologist	[mi:ti:ərɑ:lədʒɪst]	meteorolog
meteorology	[mi:tɪə'rɔlədʒi]	meteorologija
meter	['mi:tə(r)]	metar
methane	['mi:θeɪn]	metan (gas)
method	['məθəd]	postupak, metoda
methodical	[mɪ'θɔdɪkl]	metodičan, planski
methodology	[məθə'dɔlədʒi]	metodologija
meticulous	[mɪ'tɪkjuləs]	tačan, pedantan
metre	['mi:tə(r)]	metar
metric	['mətrɪk]	metrički (sistem mera)
metropolis	[mɪ'trɔpəlɪs]	veliki, glavni grad
mettle	['mətl]	odvažnost, srčanost
mew	[mju:]	mjaukati
mice	[maɪs]	miševi
microbe	['maɪkrəub]	mikrob
microbiology	[maɪkrəbaɪ'ɔlədʒi]	mikrobiologija
micron	[maɪkrɑ:n]	mikron (mera hiljaditi deo milimetra)
microphone	['maɪkrəfəun]	mikrofon
microscope	['maɪkrəskəup]	mikroskop
microscopic	[maɪkrə'skɔpɪk]	sićušan, mikroskopski
microwave	['maɪkrəuweɪv]	mikrotalas, mikrotalasna peć
mid	[mɪd]	srednji
midday	[mɪd'deɪ]	podne
middle	['mɪdl]	sredina, srednji
middle-aged	[mɪdl'eɪdʒd]	sredovečan
middleman	['mɪdlmæn]	posrednik
midge	[mɪdʒ]	mušica (koja grize)
midget	['mɪdʒɪt]	patuljak
midland	[mɪdlənd]	unutrašnjost, dalje od obale
midnight	['mɪdnaɪt]	ponoć
midshipman	[mɪdʃɪpmən]	mornarički podoficir
 


midst	[mɪdst]	sredina
midsummer	[mɪd'sʌmə(r)]	sredina leta
midway	[mɪd'weɪ]	na sredokraći, na pola puta
midwife	['mɪdwaɪf]	babica (pri porođaju)
mien	[mi:n]	izraz lica
miff	[mɪf]	zađevica
might	[maɪt]	moć, sila
mighty	['maɪti]	moćan
migraine	['mi:greɪn]	migrena (bolest)
migrant	['maɪgrənt]	migrant (koji se seli)
migrate	[maɪ'greɪt]	seliti se
migration	[maɪ'greɪʃən]	seoba
milch	[mɪltʃ]	muzara (koja daje mleko)
mild	[maɪld]	blag, ugodan
mildew	['mɪldju:]	plesan (parazit)
mildewy	[mɪldu:i:]	plesniv, buđav
mildness	['maɪldnɪs]	blagost
mile	[maɪl]	milja (dužina)
milestone	['maɪlstəun]	miljokaz (znak)
milieu	['mi:ljɜ:]	okruženje, ljudi oko tebe
militant	['mɪlɪtnt]	ratoboran, vojni
militarism	['mɪlɪtərɪzəm]	militarizam
militarization	[mɪlɪtəri:zeɪʃən]	militarizacija
militarize	[mɪlɪtəraɪz]	militarizovati
military	['mɪlɪtəri]	vojni
militia	[mɪ'lɪʃə]	narodna vojska
milk	[mɪlk]	mleko, musti (kravu,…)
milkman	['mɪlkmən]	mlekadžija (dostavljač mleka)
milkshake	['mɪlkʃeɪk]	milkšejk
milky	['mɪlki]	mlečan
mill	[mɪl]	mlin, predionica
millboard	[mɪlbɔ:(r)d]	karton
millennium	[mɪ'lənɪəm]	hiljadu godina
miller	['mɪlə(r)]	mlinar
millet	['mɪlɪt]	proso (žitarica)
millimeter	[mɪləmi:tə(r)]	milimetar
million	['mɪljən]	milion
millionaire	[mɪljə'nɛə(r)]	milioner
millstone	['mɪlstəun]	mlinski kamen
millwheel	['mɪlwi:l]	vodenički točak
milord	[mɪlɔ:(r)d]	engleski plemić
 


mimic	['mɪmɪk]	imitator
mimicry	['mɪmɪkri]	mimikrija (biologija)
mimosa	[mɪməƱsə]	mimoza (cvet)
mince	[mɪns]	seckati meso
mind	[maɪnd]	misao, paziti
mindful	['maɪndful]	pažljiv, obziran
mine	[maɪn]	mina, moj, rudnik
minefield	['maɪnfi:ld]	minsko polje
miner	['maɪnə(r)]	rudar, miner
mineral	['mɪnərəl]	mineral, mineralan
mineralogist	[mɪnɜ:rələƱdʒɪst]	minerolog
mineralogy	[mɪnə'rælədʒi]	mineralogija
minesweeper	['maɪnswi:pə(r)]	minolovac (brod)
mingle	['mɪŋgl]	pomešati se, družiti se
mingy	['mɪndʒi]	škrt, slab
miniature	['mɪnətʃə(r)]	mali, sitan
minikin	[mɪnɪkɪn]	sićušan, kepec
minimal	['mɪnɪml]	najmanji, neznatan
minimize	['mɪnɪmaɪz]	smanjiti
minimum	['mɪnɪməm]	najmanji
mining	['maɪnɪŋ]	rudarstvo
minion	['mɪnjən]	potrčko, poslušnik
minister	['mɪnɪstə(r)]	minister, sluga
ministry	['mɪnɪstri]	ministarstvo
minor	['maɪnə(r)]	manji, manje važan
minority	[maɪ'nɔrɪti]	manjina
minster	['mɪnstə(r)]	katedrala
minstrel	['mɪnstrəl]	putujući pesnik
mint	[mɪnt]	kovnica novca, menta
minus	['maɪnəs]	manje (matematika)
minuscule	['mɪnəskju:l]	veoma malen
minute	[mɪnɪt]	minuta, precizan, sićušan
minuteman	[mɪnɪtmæn]	pripadnik rezervne milicije
minx	[mɪŋks]	namiguša, obesna devojka
miracle	['mɪrəkl]	čudo
miraculous	[mɪ'rækjuləs]	čudesan
mirage	['mɪrɑ:ʒ]	fatamorgana, priviđenje
mire	['maɪə(r)]	blato, mulj
mirror	['mɪrə(r)]	ogledalo
mirth	[mɜ:(r)θ]	veselje
misadventure	[mɪsəd'vəntʃə(r)]	nezgoda
 


misadvise	[mɪsədvaɪz]	pogrešno savetovati
misapprehend	[mɪsæprɪhend]	krivo razumeti
misbehave	[mɪsbɪ'heɪv]	ružno se ponašati
misbehaviour	[mɪsbɪ'heɪvjə(r)]	ružno ponašanje
misbelief	[mɪsbɪli:f]	pogrešno verovanje
misbelieve	[mɪsbɪli:v]	pogrešno verovati
